"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9691155627948","20.1608822207738","23.5943665259028","21.9759572961856","21.8560806275354","21.410594367642","24.5272039569392","25.1510791366906","24.7097844112769","23.1637001754826","23.130393096836","22.6497695852535","21.6620380260628","21.978021978022","25.3744690364409","27.1558775414817","25.9859772129711","28.1022702226141","27.7212724518502","25.7853679106051","26.6500622665006","26.7623469818489","27.7203144393877","","",
"Afghanistan","AFG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.51656139592377","9.92597697700088","10.6892960297978","10.6703192487155","11.592065777853","11.0420057299761","10.607473686667","11.7379281469133","14.4084984420622","12.9222499064645","12.4300771526078","12.0859732636196","12.7086669909106","12.3509593339429","12.4053687692546","12.5714278388977","","",
"Angola","AGO","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1546327243358","19.1305785372378","21.854259210424","14.3120598095328","16.0290371753303","15.3417224061598","15.5369347037304","16.8146114613451","19.8985903407746","17.042343917732","18.2358605300281","17.8426343702592","21.6219487360425","17.9756599893925","16.4328322487885","13.8806820723169","12.9358215152381","","",
"Albania","ALB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","9.3116515041052","8.84353390708875","8.89861279321276","9.09399523742266","9.75153050082957","9.63955140756505","9.61342983715576","9.99617333989332","9.80506206927652","9.13190329724956","19.1885468896252","22.8753325986112","21.4082882933696","14.6384098004022","14.6234019156112","13.8271152568861","9.4535985902344","10.4480010276338","10.8443945500515","11.0555845660907","9.69245368990069","10.6259590822456","11.3351317777315","11.0984308497484","11.2058737984145","11.0312644121086","10.5272894375395","10.4774418914688","10.3789550104211","11.1094193908118","11.1573559597575","10.9741648024847","10.844816119387","11.0254966722964","11.4518705495874","11.1106397257401","11.2693142211123","11.4627789660822","11.1429953464115","",
"Andorra","AND","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","17.2855966350995","17.0046581048135","17.3800029666694","18.0179910904071","14.3102470298347","17.2684197192756","18.3385682524337","18.3758416360356","20.5205249848037","18.6930895310444","16.2810782935687","19.2325393149578","22.3232480796277","24.3642980080534","23.7019378497357","24.2505654408092","26.6029375911676","25.7658691324658","24.1605845257542","24.2221046804206","21.52070845976","26.6152607443476","22.8432306331549","19.7613666558123","19.7708463270066","19.2040945170049","18.9923316197444","19.9599283925595","22.0226562376431","19.6357248937367","18.732358020372","18.4382407664316","18.4182245085687","17.1393604503685","17.1860038314367","15.7048305558479","15.1208407361668","14.8200962789417","13.6342356969709","17.0141394936593","15.9866603961796","15.682101840725","15.8776930353777","17.2266247022053","18.3252178805219","20.8762783164677","19.7773057304006","18.9458690966093","18.2757754244689","",
"United Arab Emirates","ARE","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.91402351744753","10.1464862760174","9.75023355225186","8.74669751708631","7.87259315599401","6.91782205286281","6.73299787205233","7.29683562005199","10.2341429178564","10.0310717723132","9.95331479741773","9.73043954861727","10.9844278882993","10.9318643713331","12.4285782713718","12.5265106312072","13.9252833427395","13.136983529016","",
"Argentina","ARG","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","9.88044509523395","7.78963204832989","12.1923745358372","10.2521949603684","7.22902581011462","8.08948631250583","10.8043385563998","9.73927816603499","9.82935062849218","9.50117537009171","9.74254326207249","10.1462160701663","9.3516969606052","11.5393235681285","13.1532327349931","12.5891776401825","9.42009472794214","9.01540997694691","11.1661116653801","11.0078459556516","","","","","","","","4.7144944990421","4.32191028434568","4.49439596541391","3.13542839161188","3.32176128752774","2.97553802761558","13.5103784728742","13.1869043660659","13.3494556774505","12.5016776609201","12.0620142457633","12.4947749986829","13.7232114149469","13.7841913064131","14.1562743129569","12.235247296692","11.4380567929249","11.114636067696","12.1418612359575","12.4294153726307","12.9893238963619","13.6335132595631","15.903896746884","15.1637178886417","15.6889565165983","16.6454378106252","16.8062377968797","16.9498757371062","18.098379759087","17.654578186351","17.6660934639744","16.0787132800437","",
"Armenia","ARM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3064997018485","18.5092232400552","18.5466971855959","17.1936819797033","11.5430460348078","11.3229912230238","11.3430091616755","11.4771831087164","11.2920970499034","12.230469548754","12.2029793715602","11.5047766908914","10.4714101584642","10.4088732864155","10.3428536267338","10.6868804313238","10.1897838776431","10.2848159044689","10.3510773808263","13.5473354615137","13.3013883839811","13.2000841939069","10.9099638916146","11.9350654316666","12.0858534859076","13.1115978061212","13.4541585167703","12.3185519874739","12.750291291936","",
"American Samoa","ASM","General government final consumption expenditure (% of GDP)","NE.CON.GOVT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
