"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Benin","BEN","Trade (% of GDP)","NE.TRD.GNFS.ZS","18.2341998166072","14.1181216852278","13.4771276576628","15.447259020027","17.3805034251725","22.1732736350777","23.0426078397633","27.4380883208416","28.4112293667841","33.2017249500644","39.6379034467417","45.6184127164884","41.1845516067007","41.6121426133332","43.8114045020463","47.9412279615522","44.0197577086964","50.9596855186593","51.0704526504407","54.5381681535616","53.1386195994861","59.8893720979652","57.8573353739462","45.3420118908271","50.5113034919755","60.3012179781571","49.2914176982042","46.2181352147978","45.8868280290306","38.3003673589405","45.7201821451396","51.3447168355486","56.7407458048553","55.3817991336605","64.4004792535565","63.800140010475","56.5177914456367","58.7116296113966","59.5936252981433","64.6700078497675","55.99169035644","57.2759199877844","51.4842649131048","48.7223543924575","46.3702587289626","45.8165601073487","46.8518725129235","57.8049632995456","56.4979180363796","51.8470100262593","56.6399410520827","50.6668303862009","54.7516983253646","63.8936018213567","74.1768559224919","58.7978847750724","61.0906566522829","67.5771284358836","79.5742632417844","",
"Burkina Faso","BFA","Trade (% of GDP)","NE.TRD.GNFS.ZS","20.7013700595553","21.2188624397492","21.2379483918704","21.2485012803128","14.3172756393415","16.0292171246163","16.7002191862921","18.8558132843739","21.4921288241186","22.3496083648567","21.5970104218475","25.442556614231","27.688726861213","29.231336311371","32.7936788935997","37.4993707069501","35.2134956783333","38.4035337580082","35.2192484844596","37.5285780653351","40.213028682332","40.7115242526657","39.8197514428109","37.4582972460124","39.7187056640872","40.9475469828696","37.9617294229875","39.4399463300075","38.1296822765951","32.3947599439306","35.4226504401749","33.7962364263647","28.3740163771975","29.6250839534616","39.2292222386411","40.7474714183407","38.1802977691941","37.4164187803511","40.9397835752562","33.6863261234128","34.5123824969857","32.3692329044732","30.8729064656754","30.7325181469586","37.1285844672402","35.5357195534817","36.9575709986318","35.4245345810243","36.3105384865982","40.4208553601654","48.8668309061283","58.1539870387695","62.6790476334154","50.139608310745","46.6250086362305","62.3343770669398","66.4257084965113","66.5657630294667","68.0304694573599","",
"Bangladesh","BGD","Trade (% of GDP)","NE.TRD.GNFS.ZS","19.3039436708071","22.4823523745223","21.554848275691","21.6397630631354","24.1502678104311","23.0293137134448","22.9361029749964","21.9018601093214","19.9371403769383","19.8113211700256","20.8205969538367","17.0190718372794","19.4072895559385","18.3946565109774","14.0496210654104","10.9956261323865","22.3822749296616","19.4221981983695","21.0385149611892","21.9070635430834","23.377231112235","19.2471590909091","20.6069241937352","20.3168806212371","16.8117271749034","18.2221846249994","17.0187425082782","16.6877976312963","17.6780643099612","18.3251740190693","18.9665020125385","18.8898268850747","19.9340055024511","23.1215830698982","22.8658645545703","28.2094960764218","26.0760877233809","26.3255133900833","27.8800634028394","28.3879405571158","29.3217143619038","32.0980170730117","28.9673807211649","27.657884900158","26.8582341492431","34.396934864465","38.1119244325921","39.9423826531735","42.6209140325589","40.092796223023","37.8028426708321","47.4208498356898","48.1109227476789","46.2964027239758","44.5140801968096","42.0859963070382","37.9542963529911","35.3040000906967","38.2448929879071","",
"Bulgaria","BGR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","66.3964173548912","70.1610468042275","67.4993968221142","74.0878629932986","78.3773116646511","85.9973677186588","83.5035643944016","83.4076531631779","91.4617513059035","94.578970772527","69.847060845197","82.6823876197495","100.049800796813","84.0414854466377","90.7201293759513","55.5958671819544","86.5894727130138","87.2692464747278","77.5016917450445","90.7096353904865","78.2943876710661","79.6874898377288","75.8541332654957","79.625213509477","93.7808170932144","100.496881095796","111.85983979436","123.591957645279","124.844857942792","92.9411023225034","103.207246630726","117.761983184537","124.790956650626","130.202367035928","130.790271741726","128.111706211219","124.448316158504","131.903110077443","131.250967104099","",
"Bahrain","BHR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","239.348924963302","251.13888334995","225.758688357164","189.632583309598","190.330268981954","191.610232321025","183.523568876884","189.767930827029","172.832411464694","186.273821160598","210.160965794769","180.64181022066","181.124037169727","164.603897100189","155.17817162615","152.464315379845","164.115419261449","148.582078139234","128.48910154402","141.831698808263","135.809135327865","127.026266277537","131.133634216392","128.091582155216","140.737310039923","148.313525108923","147.104181068989","137.785050572304","145.882662049033","117.963725409489","120.472394522656","174.15510706552","185.884489804744","191.872083642899","175.567976791036","154.067261198309","139.131868992788","142.830014058722","151.593404154427","",
"Bahamas, The","BHS","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","148.793828892006","150.180201826045","129.075265039896","133.258443795402","129.75113915177","125.337388329215","124.584487534626","121.895056587134","124.061710865761","121.72295247725","117.126017580178","","111.000326583932","110.120025268478","106.118618136001","101.461563203602","103.359961190168","104.401963792574","104.465441819773","105.856747021336","79.7348855718879","77.7261671656993","75.7027383336782","79.6449438925669","72.5008806383396","70.2779817050926","71.063540505226","76.0019833710461","81.3962709176308","87.5507143032777","88.0128155625079","87.4292228766863","76.5210439633098","78.6756024311196","88.3336891598687","84.2507345739471","85.7233472502296","87.1981893652699","73.0001786884269","72.423440327012","75.6542994469318","77.3503963942211","",
"Bosnia and Herzegovina","BIH","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.847227683838","91.8796126648453","107.500043530726","100.630964756317","125.666609057011","121.820541564193","104.192438189751","104.318900119379","95.2784791259677","113.4597628404","94.6550259619736","103.26487213645","98.0435219944544","83.5518574069494","86.1628773169201","73.7474978345482","80.9682123203619","87.8363496197781","88.1451116227118","87.9312420585364","90.613870317716","88.1983040221131","87.9455740046802","96.4931390593461","96.3680814875121","",
"Belarus","BLR","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.6073903002309","66.6666666666667","117.391304347826","150.964467005076","155.375709548699","103.718194772782","96.7748997857579","125.516179156558","122.957697735989","120.83511782963","141.609165955024","137.044930473063","131.002058282291","134.141852273225","142.136510387704","118.88435169233","124.295103889387","128.153877979073","129.599478545475","108.63564482836","113.067503303039","157.974255073313","153.085269313372","119.815965235724","110.651424367582","115.914826201946","125.209322899662","133.367754723012","139.343480167116","",
"Belize","BLZ","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","102.341747670488","106.384682842081","97.9937787932662","94.2278520234975","109.383270281863","90.621780030458","93.6906998728032","101.456893022773","107.296399310121","104.325600040742","100.241628725236","43.6228802006652","102.638695150559","96.8751197289671","102.270110871105","97.0720178849822","100.269300534251","108.486456089493","109.509168061276","121.675786526963","126.645263882971","119.962721104727","118.692344023552","119.121744960906","109.074108648191","117.355392335703","122.785674046196","122.309942434676","132.024217880257","107.987736080451","117.702232172801","126.947686947292","128.256386498637","131.952690337702","127.588105159083","125.077873793669","114.214183201607","113.411498807698","115.710066629873","",
"Bermuda","BMU","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.999706185164","77.2691870746085","76.480186266016","75.4166518435904","77.2607832126178","","","","","","",
"Bolivia","BOL","Trade (% of GDP)","NE.TRD.GNFS.ZS","40.1428890377316","39.7372742200328","40.754646142294","43.3228730822873","43.7722419928826","48.1476323119777","47.7358490566038","48.5131974607417","43.8186813186813","43.6707714596161","48.9571263035921","45.7897971727105","45.1315789473684","56.0343463121241","62.0901346785323","58.154952408662","57.5630636398558","56.4190706244871","52.7033855482567","51.5707792927613","46.8468468468468","46.5277777777778","58.3798882681564","52.3885350318471","49.4702020985166","41.8927645575655","47.0437259596079","43.8681607915359","41.9062514460229","45.6546787096107","46.7032732211903","48.4449664982379","49.1108569698764","47.4671274983013","48.8608514107981","49.7379857027158","49.8562911066617","50.4696634073311","52.2811617688536","44.1682546423174","45.5977751096643","45.2278213515973","49.350260466538","51.9678351389575","57.4642663162886","67.6419424916322","74.5378491112511","76.0619116458958","82.8670211992063","68.6270745184224","75.5116259937248","82.4803946379281","84.9487612540949","81.2309077007112","85.2644690001906","67.9328449414657","56.4010349716741","56.7046526253913","57.1099645707698","",
"Brazil","BRA","Trade (% of GDP)","NE.TRD.GNFS.ZS","14.1763320197361","14.6188670166801","9.05773411905174","18.1474542661017","12.0630092764625","13.2916862270444","12.8164043060117","11.5379421311238","12.6109104199433","13.1741168938292","14.4791954967734","14.5512801755657","16.103251255854","17.7732588226592","21.8968474924518","19.0441531301006","16.4683313792368","15.1701161077981","14.5399732261263","16.2994727376357","20.358560531222","19.2198034029422","15.8841617251626","20.4301627867509","21.4719722116083","19.343274227025","15.1711652325925","15.652605863759","16.5807547623932","14.3908776604293","15.1617555617526","16.5909166307269","19.2533435846423","19.5993162912733","19.3329054571035","16.9844599991956","15.6355914758682","16.5762092613247","16.4385849312059","20.9821664782285","22.6397613567941","26.936285022064","27.6183574022309","28.1403847231593","29.6782524787535","27.0867952089385","26.0416998822356","25.2926113700037","27.2575694188187","22.1059755993695","22.7721781120049","23.934410646605","25.1142943781206","25.7859809161121","24.6854015449855","26.9536426160569","24.5420087582902","24.144490492067","29.0820503762238","",
"Barbados","BRB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","110.790814348365","111.301817215983","110.699382625342","126.434355651677","141.556033523697","142.184339786189","128.777696104169","130.29648241206","139.874106678025","139.113253430606","127.802671977429","108.635350137939","90.9911455830874","93.7758131130614","98.3543417366947","86.0253102346726","82.5261958433451","76.159721154339","80.7532499088811","83.4223115856618","90.0714364215848","91.5481344052773","93.8506845574755","86.2870584979417","86.4266613845697","88.7794329649207","84.6405595751849","81.8100075719334","88.2941203413897","90.2172521234368","95.6675134067175","102.446604712022","99.3182402822229","102.313476129438","89.3814556705908","95.9103767713056","93.4699028293893","89.7579193578615","87.879555164946","85.3508250518299","84.3435710506825","85.082161966739","82.7231967130975","82.8798328474247","",
"Brunei Darussalam","BRN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","107.407690543536","113.485417268265","111.913768095333","110.722059241033","109.48541402428","109.199455478834","105.025773195876","106.856740202721","106.569503040929","107.25144327232","","","","","","97.0192105593723","99.0753800344774","106.849100860047","105.781364636831","106.526982212843","99.4874259170271","115.543964232489","120.573963676695","115.67966826487","107.87610619469","104.219571630114","103.171625469555","108.718870678156","108.747969082215","105.258467568503","100.589570685232","97.4576166216243","96.9411493596989","95.7504672644039","105.913844072184","108.572636487672","95.3718566078117","99.5365403596103","105.637944796874","110.936878837404","99.3694492143503","84.8970637867027","87.3182670815342","85.1767490461377","93.896319873231","",
"Bhutan","BTN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","51.3479721963706","63.4785237107963","61.3938858648206","57.8312359709116","58.0612021643078","66.1305839633803","70.0522366391781","61.6385014393624","77.1890437745484","66.0154058796115","57.4829835555202","72.2810297721311","87.8903326587381","75.6620331296629","68.9547840069737","80.3984622015262","81.1564493428122","82.0206934423105","82.5175996793296","81.8156737632596","80.3534553153907","76.4274858009576","75.477098565967","78.6308036671014","95.944310143999","105.524232240114","116.549782513454","114.933803154804","109.403262534175","109.569557943521","115.924496127656","114.400833394904","104.186841875761","105.199306394932","98.3090979906005","102.191728122288","85.405053395197","82.8098445018031","86.7117154922691","",
"Botswana","BWA","Trade (% of GDP)","NE.TRD.GNFS.ZS","65.9195781147001","69.7418276611398","72.7650318789505","76.3398001952537","77.387712439321","82.3170731707317","80.2168021680217","75.3873411098824","86","75.3375337533754","85.5692530819434","94.7136563876652","97.9150275373722","100.796695190322","105.698485212792","107.386255473063","116.707882534776","120.210387902696","120.584926884139","119.372942232864","119.501546297981","121.235392320534","123.836180087077","124.649064820936","118.773470717855","117.522808175582","117.459589590737","123.571753295954","114.451590222921","105.360864562126","104.847320396747","99.5583853464229","89.7512545868151","86.2082050096699","88.1806097283683","94.595171646002","90.955575275056","108.604415150755","101.841039320292","98.9290812021418","91.924729689918","87.5250655680957","91.8357740585774","85.8340425151264","90.9978228872631","88.5053520573505","86.3345889171215","95.1046388023392","96.715910335632","86.6860199052182","94.8997963219007","103.545578765389","110.654896318837","122.553558664126","114.66201490712","107.524391320928","92.9247236803439","73.8722840211571","77.1210653162584","",
"Central African Republic","CAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","57.4545367418192","62.2516545984826","62.2950725665156","63.7223974454916","69.2528596784602","64.7696449864499","70.8762886597938","73.2009677419355","73.9435231051187","64.933122360612","73.5008478028886","67.2226952791009","58.7478877440636","65.1049252125144","71.0729370672464","61.0503166351623","51.5134770679399","59.5293038235671","57.3060779001441","57.5655068303631","66.3023280832322","58.4431938924067","56.4022587335688","60.7652604197473","58.8956716431012","53.6444942027307","46.8090580912756","46.3944345628938","42.7986346311062","46.7670475619484","42.9429835183745","43.7093216871222","43.2290760804125","39.9886220219109","48.4180322318527","50.4758911171183","47.0844050293092","55.8185083614851","51.0495318767161","43.212343897896","45.6597819937269","39.7304997372329","36.1085647794782","36.2312260023474","33.2439549188203","35.0709368656226","36.3958702287378","37.5808990187896","34.4375218095517","31.4942464896799","34.4304819543042","34.4756183327299","33.0594485943314","38.3992875721315","53.0950920179825","53.1451477769621","50.53064402191","57.1435457117119","65.8636468647533","",
"Canada","CAN","Trade (% of GDP)","NE.TRD.GNFS.ZS","","35.9007814714171","35.6027852716766","35.4183626595467","37.0960825379616","36.985396316202","38.4081490826746","39.2363868473556","40.8515703479666","42.021693740645","41.6320830987005","40.8240518211201","41.9900952097537","44.4375100480648","48.2465207164912","46.0101634713222","44.414494602193","45.912560006252","49.0090977018007","52.41406147672","53.4976285375813","52.2781317331343","46.7855822407459","46.8897355435308","52.6754344987322","53.0490387993776","53.2857279054247","51.0807342208607","51.570865517512","50.2576880420193","50.1751089831558","49.4008606327038","52.9160539035975","58.440817181658","64.5925875261397","69.2823529837522","70.4905235915489","74.5829184644319","78.3514261785244","80.390917290718","83.0416470500724","78.6210494473939","75.9765841748973","70.0872658693755","70.432075626193","69.9828796608112","68.2513217000054","66.4573075094755","67.1905466860828","58.6224650926874","60.3499363166922","62.6449640153634","62.7465426967624","62.3857726773514","64.5312484297903","66.3186672353634","65.4188802978915","65.1426320497322","66.2239712085106","",
"Central Europe and the Baltics","CEB","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7907341900949","69.2510829524029","74.3801713767238","74.5310519064605","74.2513125667562","80.7355448694964","81.309626018849","80.0655907774807","84.246073302507","91.284219853007","94.1884558131571","102.44353423576","105.257011787279","104.78254089368","93.5539855081205","105.325704709343","113.999709529935","117.363118946601","118.434673412205","121.44477984242","121.856768308942","122.675843685665","126.145228110362","127.60834681719","",
"Switzerland","CHE","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","84.287729981188","79.9748286721172","77.9851756536315","78.9454074291498","83.9995473699096","75.3190401444656","80.2520924570311","88.8105432839363","85.0492247191553","89.2644202826897","96.4908983185094","97.5435668198953","89.4584250353926","88.4089037099586","93.1131657238403","94.2891298891593","88.2949532042995","82.1594327361602","84.5896837961272","89.6859547198566","83.70214449103","79.2440291193088","79.8334127343961","78.4779723746204","76.9523264714366","77.0955687716743","79.6702293421701","89.3729545842602","88.8663883615893","90.0751308704567","98.1056671172083","96.1637316095939","91.1530808577486","89.5299747511941","93.9924666066842","100.329810375319","104.517835417712","111.310770594076","114.779412888409","106.930207004937","117.252092633259","122.496196543776","123.68238995297","131.796543388433","116.860178369693","112.730178415854","119.9722775826","119.507954586867","120.032841308399","",
"Channel Islands","CHI","Trade (% of GDP)","NE.TRD.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
